Date,Open,High,Low,Close
2025-04-28,3.3861000537872314,3.3861000537872314,3.36929988861084,3.3861000537872314
2025-04-29,3.36929988861084,3.3875999450683594,3.36929988861084,3.36929988861084
2025-04-30,3.3875999450683594,3.3875999450683594,3.3585000038146973,3.3875999450683594
2025-05-01,3.3585000038146973,3.3585000038146973,3.3585000038146973,3.3585000038146973
2025-05-02,3.383500099182129,3.383500099182129,3.383500099182129,3.3585000038146973
2025-05-05,3.3787999153137207,3.3787999153137207,3.3787999153137207,3.383500099182129
2025-05-06,3.3819000720977783,3.3819000720977783,3.3819000720977783,3.3787999153137207
2025-05-07,3.389899969100952,3.389899969100952,3.389899969100952,3.3819000720977783
2025-05-08,3.374000072479248,3.374000072479248,3.374000072479248,3.389899969100952
2025-05-09,3.36929988861084,3.36929988861084,3.36929988861084,3.374000072479248
2025-05-12,3.355299949645996,3.355299949645996,3.355299949645996,3.36929988861084
2025-05-13,3.355299949645996,3.356300115585327,3.355299949645996,3.355299949645996
2025-05-14,3.372999906539917,3.372999906539917,3.372999906539917,3.356300115585327
2025-05-15,3.364300012588501,3.364300012588501,3.364300012588501,3.372999906539917
2025-05-16,3.36080002784729,3.36080002784729,3.36080002784729,3.364300012588501
2025-05-19,3.3785998821258545,3.3785998821258545,3.3785998821258545,3.36080002784729
2025-05-20,3.3785998821258545,3.3785998821258545,3.3587000370025635,3.3785998821258545
2025-05-21,3.3587000370025635,3.3768999576568604,3.3587000370025635,3.3587000370025635
2025-05-22,3.3768999576568604,3.3768999576568604,3.3620998859405518,3.3768999576568604
2025-05-23,3.376499891281128,3.376499891281128,3.376499891281128,3.3620998859405518
2025-05-26,3.376499891281128,3.376499891281128,3.3759000301361084,3.376499891281128
2025-05-27,3.3759000301361084,3.3759000301361084,3.371000051498413,3.3759000301361084
2025-05-28,3.371000051498413,3.371500015258789,3.371000051498413,3.371000051498413
2025-05-29,3.3708999156951904,3.3708999156951904,3.3708999156951904,3.371500015258789
2025-05-30,3.370500087738037,3.370500087738037,3.370500087738037,3.3708999156951904
2025-06-02,3.370500087738037,3.3791000843048096,3.370500087738037,3.370500087738037
2025-06-03,3.3791000843048096,3.3791000843048096,3.376800060272217,3.3791000843048096
2025-06-04,3.376800060272217,3.3773999214172363,3.376800060272217,3.376800060272217
2025-06-05,3.383699893951416,3.383699893951416,3.383699893951416,3.3773999214172363
2025-06-06,3.371799945831299,3.371799945831299,3.371799945831299,3.383699893951416
2025-06-09,3.382200002670288,3.382200002670288,3.382200002670288,3.371799945831299
2025-06-10,3.390899896621704,3.390899896621704,3.390899896621704,3.382200002670288
2025-06-11,3.3889999389648438,3.3889999389648438,3.3889999389648438,3.390899896621704
2025-06-12,3.3889999389648438,3.4140000343322754,3.3889999389648438,3.3889999389648438
2025-06-13,3.4140000343322754,3.4140000343322754,3.388200044631958,3.4140000343322754
2025-06-16,3.388200044631958,3.4001998901367188,3.388200044631958,3.388200044631958
2025-06-17,3.40310001373291,3.40310001373291,3.40310001373291,3.4001998901367188
2025-06-18,3.3896000385284424,3.3896000385284424,3.3896000385284424,3.40310001373291
2025-06-19,3.3903000354766846,3.3903000354766846,3.3903000354766846,3.3896000385284424
2025-06-20,3.395400047302246,3.395400047302246,3.395400047302246,3.3903000354766846
2025-06-23,3.395400047302246,3.395400047302246,3.38319993019104,3.395400047302246
2025-06-24,3.38319993019104,3.4026999473571777,3.38319993019104,3.38319993019104
2025-06-25,3.400700092315674,3.400700092315674,3.400700092315674,3.4026999473571777
2025-06-26,3.400700092315674,3.433500051498413,3.400700092315674,3.400700092315674
2025-06-27,3.433500051498413,3.433500051498413,3.4084999561309814,3.433500051498413
2025-06-30,3.4084999561309814,3.4091999530792236,3.4084999561309814,3.4084999561309814
2025-07-01,3.421600103378296,3.421600103378296,3.421600103378296,3.4091999530792236
2025-07-02,3.421600103378296,3.421600103378296,3.4098000526428223,3.421600103378296
2025-07-03,3.41510009765625,3.41510009765625,3.41510009765625,3.4098000526428223
2025-07-04,3.41510009765625,3.415600061416626,3.41510009765625,3.41510009765625
2025-07-07,3.415600061416626,3.415600061416626,3.404400110244751,3.415600061416626
2025-07-08,3.404400110244751,3.404400110244751,3.404400110244751,3.404400110244751
2025-07-09,3.406599998474121,3.406599998474121,3.406599998474121,3.404400110244751
2025-07-10,3.406599998474121,3.406599998474121,3.4063000679016113,3.406599998474121
2025-07-11,3.4049999713897705,3.4049999713897705,3.4049999713897705,3.4063000679016113
2025-07-14,3.4105000495910645,3.4105000495910645,3.4105000495910645,3.4049999713897705
2025-07-15,3.4105000495910645,3.4105000495910645,3.406399965286255,3.4105000495910645
2025-07-16,3.406399965286255,3.406399965286255,3.400700092315674,3.406399965286255
2025-07-17,3.400700092315674,3.400700092315674,3.3965001106262207,3.400700092315674
2025-07-18,3.3965001106262207,3.405900001525879,3.3965001106262207,3.3965001106262207
2025-07-21,3.405900001525879,3.405900001525879,3.4054999351501465,3.405900001525879
2025-07-22,3.4054999351501465,3.4110000133514404,3.4054999351501465,3.4054999351501465
2025-07-23,3.4110000133514404,3.4110000133514404,3.4072999954223633,3.4110000133514404
2025-07-24,3.4072999954223633,3.408600091934204,3.4072999954223633,3.4072999954223633
2025-07-25,3.408600091934204,3.408600091934204,3.4079999923706055,3.408600091934204
2025-07-28,3.4079999923706055,3.4079999923706055,3.400899887084961,3.4079999923706055
2025-07-29,3.399899959564209,3.399899959564209,3.399899959564209,3.400899887084961
2025-07-30,3.388000011444092,3.388000011444092,3.388000011444092,3.399899959564209
2025-07-31,3.379699945449829,3.379699945449829,3.379699945449829,3.388000011444092
2025-08-01,3.3787999153137207,3.3787999153137207,3.3787999153137207,3.379699945449829
2025-08-04,3.3787999153137207,3.396399974822998,3.3787999153137207,3.3787999153137207
2025-08-05,3.396399974822998,3.396399974822998,3.388000011444092,3.396399974822998
2025-08-06,3.405100107192993,3.405100107192993,3.405100107192993,3.388000011444092
