Date,Open,High,Low,Close
2025-08-01,3.897610902786255,3.897610902786255,3.897610902786255,3.9080491065979004
2025-08-04,3.8767709732055664,3.9029879570007324,3.8767709732055664,3.8980159759521484
2025-08-05,3.9027419090270996,3.9027419090270996,3.8974781036376953,3.9029879570007324
2025-08-06,3.9090778827667236,3.9090778827667236,3.9090778827667236,3.8974781036376953
2025-08-07,3.9004809856414795,3.9151289463043213,3.9004809856414795,3.9090778827667236
2025-08-08,3.9221439361572266,3.9221439361572266,3.9221439361572266,3.9151289463043213
2025-08-11,3.9229249954223633,3.9229249954223633,3.9229249954223633,3.9232990741729736
2025-08-12,3.9287989139556885,3.934459924697876,3.9287989139556885,3.9229249954223633
2025-08-13,3.973625898361206,3.973625898361206,3.973625898361206,3.934459924697876
2025-08-14,3.952893018722534,3.952893018722534,3.952893018722534,3.973625898361206
2025-08-15,3.943708896636963,3.943708896636963,3.943708896636963,3.952893018722534
2025-08-18,3.9381349086761475,3.9381349086761475,3.935807943344116,3.944648027420044
2025-08-19,3.9338788986206055,3.9338788986206055,3.9338788986206055,3.935807943344116
2025-08-20,3.9324910640716553,3.9324910640716553,3.9324910640716553,3.9338788986206055
2025-08-21,3.9216411113739014,3.9216411113739014,3.9216411113739014,3.918692111968994
2025-08-22,3.921912908554077,3.921912908554077,3.9186389446258545,3.9216411113739014
2025-08-25,3.9099578857421875,3.915926933288574,3.9099578857421875,3.9185938835144043
2025-08-26,3.925558090209961,3.930659055709839,3.925558090209961,3.915926933288574
2025-08-27,3.930910110473633,3.930910110473633,3.9202001094818115,3.9282259941101074
2025-08-28,3.9390830993652344,3.9390830993652344,3.9390830993652344,3.9202001094818115
2025-08-29,3.9105000495910645,3.9105000495910645,3.9105000495910645,3.932065010070801
2025-09-01,3.917370080947876,3.92349910736084,3.917370080947876,3.910590887069702
2025-09-02,3.932847023010254,3.932847023010254,3.8926448822021484,3.92349910736084
2025-09-03,3.9115970134735107,3.9115970134735107,3.9115970134735107,3.8926448822021484
2025-09-04,3.9179110527038574,3.9179110527038574,3.917012929916382,3.9115970134735107
2025-09-05,3.9252820014953613,3.9252820014953613,3.9252820014953613,3.917012929916382
2025-09-08,3.9212141036987305,3.9212141036987305,3.9212141036987305,3.9234490394592285
2025-09-09,3.9301950931549072,3.9301950931549072,3.9301950931549072,3.9212141036987305
2025-09-10,3.93387508392334,3.93387508392334,3.9288361072540283,3.9301950931549072
2025-09-11,3.929063081741333,3.929063081741333,3.925281047821045,3.9288361072540283
2025-09-12,3.925713062286377,3.929518938064575,3.925713062286377,3.925281047821045
2025-09-15,3.9299280643463135,3.9447879791259766,3.9299280643463135,3.929655075073242
2025-09-16,3.9386050701141357,3.9386050701141357,3.9386050701141357,3.9447879791259766
2025-09-17,3.9239890575408936,3.9299559593200684,3.9239890575408936,3.9386050701141357
2025-09-18,3.929842948913574,3.929842948913574,3.928615093231201,3.9299559593200684
2025-09-19,3.9115569591522217,3.9115569591522217,3.908216953277588,3.928615093231201
2025-09-22,3.9151699542999268,3.9151699542999268,3.912477970123291,3.90802001953125
2025-09-23,3.909364938735962,3.909364938735962,3.909364938735962,3.912477970123291
2025-09-24,3.896174907684326,3.896174907684326,3.8917160034179688,3.909364938735962
2025-09-25,3.8946359157562256,3.898406982421875,3.8946359157562256,3.8917160034179688
2025-09-26,3.896066904067993,3.896066904067993,3.8869121074676514,3.898406982421875
2025-09-29,3.8906071186065674,3.899729013442993,3.8906071186065674,3.8869569301605225
2025-09-30,3.8965981006622314,3.897520065307617,3.8965981006622314,3.899729013442993
2025-10-01,3.9014129638671875,3.9014129638671875,3.9014129638671875,3.897520065307617
2025-10-02,3.9032459259033203,3.9032459259033203,3.9032459259033203,3.9014129638671875
2025-10-03,3.900239944458008,3.900239944458008,3.900239944458008,3.9032459259033203
2025-10-06,3.9042489528656006,3.9042489528656006,3.9029269218444824,3.9004011154174805
2025-10-07,3.906477928161621,3.906630039215088,3.906477928161621,3.9029269218444824
2025-10-08,3.9205780029296875,3.9205780029296875,3.9205780029296875,3.911578893661499
2025-10-09,3.9182770252227783,3.9182770252227783,3.912317991256714,3.9205780029296875
2025-10-10,3.9101579189300537,3.9101579189300537,3.8907690048217773,3.912317991256714
2025-10-13,3.8982150554656982,3.9048500061035156,3.8982150554656982,3.8949239253997803
2025-10-14,3.9102768898010254,3.9102768898010254,3.8920669555664062,3.9050750732421875
2025-10-15,3.889497995376587,3.915182113647461,3.889497995376587,3.8920669555664062
2025-10-16,3.9187281131744385,3.9187281131744385,3.9187281131744385,3.915182113647461
2025-10-17,3.9056549072265625,3.906064987182617,3.9056549072265625,3.9187281131744385
2025-10-20,3.9121150970458984,3.9121150970458984,3.9079511165618896,3.913196086883545
2025-10-21,3.912269115447998,3.912269115447998,3.912269115447998,3.9079511165618896
2025-10-22,3.9122018814086914,3.9122018814086914,3.896778106689453,3.912269115447998
2025-10-23,3.9005649089813232,3.9005649089813232,3.9002881050109863,3.901956081390381
2025-10-24,3.887511968612671,3.8948099613189697,3.887511968612671,3.884437084197998
2025-10-27,3.9067769050598145,3.9067769050598145,3.903212070465088,3.8907721042633057
2025-10-28,3.88517689704895,3.88517689704895,3.88517689704895,3.903212070465088
2025-10-29,3.8765740394592285,3.8765740394592285,3.8674728870391846,3.88517689704895
2025-10-30,3.8582139015197754,3.8582139015197754,3.8582139015197754,3.8674728870391846
2025-10-31,3.8606209754943848,3.8606209754943848,3.8587028980255127,3.8582139015197754
2025-11-03,3.8741800785064697,3.8741800785064697,3.863517999649048,3.8588130474090576
2025-11-04,3.8474349975585938,3.8474349975585938,3.8474349975585938,3.863517999649048
2025-11-05,3.8464159965515137,3.8464159965515137,3.8464159965515137,3.8474349975585938
2025-11-06,3.8512539863586426,3.8512539863586426,3.8512539863586426,3.8464159965515137
2025-11-07,3.860629081726074,3.860629081726074,3.860629081726074,3.8512539863586426
2025-11-10,3.8712100982666016,3.8712100982666016,3.8712100982666016,3.865104913711548
2025-11-11,3.8712539672851562,3.8712539672851562,3.857870101928711,3.8733060359954834
2025-11-12,3.8586831092834473,3.8586831092834473,3.8531389236450195,3.862365961074829
2025-11-13,3.853785991668701,3.853785991668701,3.853785991668701,3.8531389236450195
2025-11-14,3.8458750247955322,3.8458750247955322,3.8458750247955322,3.853785991668701
2025-11-17,3.8545289039611816,3.862797975540161,3.8545289039611816,3.8455278873443604
2025-11-18,3.8575830459594727,3.8575830459594727,3.855654001235962,3.862797975540161
2025-11-19,3.8549981117248535,3.8549981117248535,3.8523941040039062,3.855654001235962
2025-11-20,3.8496899604797363,3.8527469635009766,3.8496899604797363,3.8523941040039062
2025-11-21,3.8525500297546387,3.853424072265625,3.8423988819122314,3.8527469635009766
2025-11-24,3.8536720275878906,3.863765001296997,3.8536720275878906,3.8568739891052246
2025-11-25,3.8729710578918457,3.8729710578918457,3.8639230728149414,3.863765001296997
2025-11-26,3.8671340942382812,3.8671340942382812,3.860353946685791,3.8658580780029297
2025-11-27,3.8840160369873047,3.8840160369873047,3.8840160369873047,3.860353946685791
2025-11-28,3.885413885116577,3.885413885116577,3.877629041671753,3.8840160369873047
2025-12-01,3.8747100830078125,3.8845229148864746,3.8747100830078125,3.8766329288482666
2025-12-02,3.8819589614868164,3.8819589614868164,3.871898889541626,3.8845229148864746
2025-12-03,3.8711071014404297,3.8935840129852295,3.8711071014404297,3.871898889541626
2025-12-04,3.9037249088287354,3.9037249088287354,3.9037249088287354,3.8935840129852295
2025-12-05,3.9043281078338623,3.9043281078338623,3.8949410915374756,3.9037249088287354
2025-12-08,3.8912858963012695,3.89335298538208,3.8912858963012695,3.88972806930542
2025-12-09,3.899035930633545,3.9006540775299072,3.899035930633545,3.89335298538208
2025-12-10,3.8972630500793457,3.8981990814208984,3.894068956375122,3.9006540775299072
2025-12-11,3.892798900604248,3.9069440364837646,3.892287015914917,3.895427942276001
2025-12-12,3.90114688873291,3.90114688873291,3.8905420303344727,3.9069440364837646
2025-12-15,3.8864428997039795,3.89650297164917,3.88631010055542,3.891429901123047
2025-12-16,3.8902320861816406,3.9028589725494385,3.8902320861816406,3.89650297164917
2025-12-17,3.9068949222564697,3.9072299003601074,3.8707659244537354,3.9028589725494385
2025-12-18,3.8725509643554688,3.8946280479431152,3.8725509643554688,3.8707659244537354
2025-12-19,3.8922278881073,3.895733118057251,3.8922278881073,3.8946280479431152
2025-12-22,3.900542974472046,3.909811019897461,3.900542974472046,3.895643949508667
2025-12-23,3.910684108734131,3.9226748943328857,3.910684108734131,3.909811019897461
2025-12-24,3.9245169162750244,3.926654100418091,3.912872076034546,3.9226748943328857
2025-12-26,3.9245169162750244,3.926654100418091,3.912872076034546,3.9226748943328857
2025-12-29,3.9035658836364746,3.9035658836364746,3.9035658836364746,3.912872076034546
2025-12-30,3.9073948860168457,3.908751964569092,3.9073948860168457,3.9035658836364746
2025-12-31,3.903956890106201,3.906125068664551,3.903956890106201,3.908751964569092
2026-01-02,3.9011380672454834,3.9011380672454834,3.9011380672454834,3.906125068664551
2026-01-05,3.907278060913086,3.91667103767395,3.907278060913086,3.908198118209839
2026-01-06,3.9261510372161865,3.9261510372161865,3.916003942489624,3.91667103767395
2026-01-07,3.9150540828704834,3.925894021987915,3.9150540828704834,3.916003942489624
2026-01-08,3.917546033859253,3.917546033859253,3.9129860401153564,3.925894021987915
2026-01-09,3.9167749881744385,3.9167749881744385,3.908482074737549,3.9129860401153564
2026-01-12,3.9091339111328125,3.9169230461120605,3.9091339111328125,3.9082109928131104
2026-01-13,3.9257030487060547,3.9257030487060547,3.923572063446045,3.9215118885040283
2026-01-14,3.9195449352264404,3.9195449352264404,3.9190731048583984,3.923572063446045
2026-01-15,3.917738914489746,3.917738914489746,3.9117770195007324,3.9190731048583984
2026-01-16,3.9100639820098877,3.9131109714508057,3.9100639820098877,3.9117770195007324
2026-01-19,3.9084670543670654,3.9091379642486572,3.9075889587402344,3.9144880771636963
2026-01-20,3.9083940982818604,3.9124600887298584,3.9083940982818604,3.9091379642486572
2026-01-21,3.890170097351074,3.890170097351074,3.890170097351074,3.9124600887298584
2026-01-22,3.905411958694458,3.905411958694458,3.900244951248169,3.890170097351074
2026-01-23,3.9185409545898438,3.9185409545898438,3.9185409545898438,3.900244951248169
2026-01-26,3.918247938156128,3.9256958961486816,3.918247938156128,3.916623115539551
2026-01-27,3.9243619441986084,3.933881998062134,3.9243619441986084,3.924316883087158
2026-01-28,3.9284279346466064,3.9284279346466064,3.9212911128997803,3.933881998062134
2026-01-29,3.9312689304351807,3.93217396736145,3.9312689304351807,3.9212911128997803
2026-01-30,3.9321279525756836,3.94143009185791,3.9321279525756836,3.93217396736145
2026-02-02,3.941930055618286,3.941930055618286,3.9361820220947266,3.9402709007263184
2026-02-03,3.94707989692688,3.94707989692688,3.930417060852051,3.9361820220947266
2026-02-04,3.9320569038391113,3.9457790851593018,3.9320569038391113,3.930417060852051
2026-02-05,3.9310429096221924,3.9310429096221924,3.9114089012145996,3.9457790851593018
2026-02-06,3.9079930782318115,3.922753095626831,3.9079930782318115,3.9114089012145996
2026-02-09,3.9171769618988037,3.9210190773010254,3.914428949356079,3.9209680557250977
2026-02-10,3.9223029613494873,3.9223029613494873,3.917819023132324,3.9210190773010254
2026-02-11,3.914539098739624,3.9169108867645264,3.914539098739624,3.917819023132324
2026-02-12,3.9129090309143066,3.9172699451446533,3.9129090309143066,3.9169108867645264
2026-02-13,3.9143030643463135,3.9143030643463135,3.9044339656829834,3.9172699451446533
2026-02-16,3.913278102874756,3.91827392578125,3.913278102874756,3.9035379886627197
2026-02-17,3.914513111114502,3.914513111114502,3.899030923843384,3.91827392578125
2026-02-18,3.8929390907287598,3.90120005607605,3.8929390907287598,3.8923380374908447
2026-02-19,3.8926429748535156,3.8926429748535156,3.886240005493164,3.9011919498443604
2026-02-20,3.886950969696045,3.8945870399475098,3.886950969696045,3.886240005493164
2026-02-23,3.887263059616089,3.892401933670044,3.887263059616089,3.8929591178894043
2026-02-24,3.893717050552368,3.897334098815918,3.893717050552368,3.8904869556427
2026-02-25,3.9019360542297363,3.9019360542297363,3.9007999897003174,3.9005720615386963
2026-02-26,3.904426097869873,3.904426097869873,3.8758509159088135,3.9046730995178223
2026-02-27,3.863400936126709,3.88552188873291,3.856678009033203,3.8758509159088135
2026-03-02,3.882841110229492,3.8878719806671143,3.882841110229492,3.8846349716186523
2026-03-03,3.8977670669555664,3.8977670669555664,3.8888089656829834,3.8878719806671143
2026-03-04,3.8952460289001465,3.8952460289001465,3.888741970062256,3.8888089656829834
2026-03-05,3.8893680572509766,3.8963160514831543,3.8893680572509766,3.888741970062256
2026-03-06,3.8968989849090576,3.8968989849090576,3.8951869010925293,3.8963160514831543
2026-03-09,3.9088759422302246,3.9088759422302246,3.9088759422302246,3.8948280811309814
2026-03-10,3.9120609760284424,3.9147889614105225,3.9120609760284424,3.9088759422302246
2026-03-11,3.917732000350952,3.917732000350952,3.9147820472717285,3.9147889614105225
2026-03-12,3.9201369285583496,3.9201369285583496,3.919034957885742,3.9147820472717285
2026-03-13,3.9216480255126953,3.9216480255126953,3.903649091720581,3.9189438819885254
2026-03-16,3.9100019931793213,3.9100019931793213,3.904412031173706,3.8897271156311035
2026-03-17,3.9072370529174805,3.907460927963257,3.9072370529174805,3.904412031173706
2026-03-18,3.909066915512085,3.9133760929107666,3.909066915512085,3.907460927963257
2026-03-19,3.9145760536193848,3.9145760536193848,3.9103360176086426,3.9133760929107666
2026-03-20,3.914781093597412,3.937652111053467,3.9142820835113525,3.9103360176086426
2026-03-23,3.925157070159912,3.925157070159912,3.9190480709075928,3.9376749992370605
2026-03-24,3.919274091720581,3.919274091720581,3.909748077392578,3.9190480709075928
2026-03-25,3.908776044845581,3.9161429405212402,3.908776044845581,3.9088668823242188
2026-03-26,3.9164140224456787,3.9164140224456787,3.901279926300049,3.9161429405212402
2026-03-27,3.9016408920288086,3.902137041091919,3.8976640701293945,3.9011449813842773
2026-03-30,3.889090061187744,3.889090061187744,3.8876700401306152,3.8974618911743164
2026-03-31,3.8827500343322754,3.8840060234069824,3.8827500343322754,3.885097026824951
2026-04-01,3.8887929916381836,3.8887929916381836,3.8887929916381836,3.8840060234069824
2026-04-02,3.8908019065856934,3.8908019065856934,3.8690130710601807,3.8887929916381836
2026-04-03,3.874561071395874,3.874561071395874,3.874561071395874,3.8690130710601807
2026-04-06,3.874561071395874,3.874561071395874,3.874561071395874,3.8690130710601807
2026-04-07,3.879791021347046,3.879791021347046,3.879791021347046,3.874561071395874
2026-04-08,3.881748914718628,3.908099889755249,3.881748914718628,3.879791021347046
2026-04-09,3.8886940479278564,3.89077091217041,3.8886940479278564,3.908099889755249
2026-04-10,3.9082419872283936,3.9082419872283936,3.9082419872283936,3.89077091217041
2026-04-13,3.9073240756988525,3.9073240756988525,3.901534080505371,3.9078609943389893
2026-04-14,3.9204280376434326,3.9204280376434326,3.9204280376434326,3.9042251110076904
2026-04-15,3.923698902130127,3.923698902130127,3.915555000305176,3.9204280376434326
2026-04-16,3.9125609397888184,3.913788080215454,3.9125609397888184,3.915555000305176
2026-04-17,3.90700101852417,3.90700101852417,3.90700101852417,3.9092938899993896
2026-04-20,3.911036968231201,3.9122490882873535,3.911036968231201,3.9170620441436768
2026-04-21,3.9105160236358643,3.9117519855499268,3.9105160236358643,3.9122490882873535
2026-04-22,3.9177169799804688,3.9177169799804688,3.9130630493164062,3.9117519855499268
2026-04-23,3.9226770401000977,3.9226770401000977,3.915540933609009,3.9130630493164062
2026-04-24,3.9203600883483887,3.9203600883483887,3.9203600883483887,3.915540933609009
2026-04-27,3.893899917602539,3.8998000621795654,3.8907999992370605,3.8935000896453857
